0,0,0,50,50,0,0,326.59863237109,326.59863237109,0,0,0,0,0,0
0.001,3.91123644503683,2.22419192869822,49.9999688753693,49.9999929201772,-0.169900562033496,0.343656443552325,326.598683341259,326.598598005446,148.076380275613,-502.643565792217,354.567185516206,0.551275660842304,-2.25926468550299,1.70798902466014
0.002,18.5149132281083,10.161249485167,49.9998526630019,49.9999676557383,1.52591085604458,3.07563487450927,326.598174597834,326.598324807603,191.422512893241,-288.462361928215,97.0398490340345,1.67941374310115,-4.23420825433325,2.55479451122517
0.003,41.8615009316364,18.3230443332343,49.9996668767601,49.9999416759384,5.30305254906986,7.65801298270044,326.597041455326,326.597866569792,269.450612991683,-310.029151894598,40.5785389014627,3.06143860124189,-5.55154006384846,2.49010146259108
0.004,68.0739415300017,24.4212821817894,49.9994582847855,49.9999222646445,14.9647804683266,12.0699590592163,326.59414293695,326.597425375184,310.130643532478,-242.929100089869,-67.2015434445965,4.35525235430226,-5.8413533059553,1.48610095162915
0.005,94.322177200147,30.3960206703553,49.9992494079628,49.9999032464612,29.8149227779309,14.8204402543531,326.589687894257,326.597150327065,326.570035149713,-163.818343631675,-162.751691520826,5.44165060154535,-5.46267553032773,0.0210249287473561
0.006,118.780201737548,37.3558923983675,49.9990547771876,49.9998810925014,47.3981534368221,17.0259292864397,326.584412925059,326.596929778162,310.179676730373,-68.3762639933381,-241.80341274036,6.14766703010995,-4.50275971580353,-1.64490731435412
0.007,140.542708484786,45.8795154979397,49.9988815966615,49.9998539609664,66.699168842894,18.6568858801152,326.578622620437,326.596766682502,264.254368808006,33.0019323180074,-297.256301130024,6.35285808274619,-3.07427276212194,-3.27858532068511
0.008,159.902624976319,55.6744848056901,49.9987275353411,49.9998227826108,85.54068917466,21.2326837962484,326.572970164338,326.596509102711,192.096195370513,132.024543710715,-324.120739086092,6.00273197249047,-1.32536861710297,-4.6773633554633
0.009,177.186526240335,66.5744421874327,49.998589994425,49.9997880869688,102.952247250793,25.3129173043189,326.567746696915,326.59610107936,100.798941018208,217.760080130179,-318.559021154625,5.10834328442898,0.568098284360318,-5.67644156888285
